NAME	B cell	T cell	ciliated columnar cell of tracheobronchial tree	classical monocyte	leukocyte	lung endothelial cell	myeloid cell	natural killer cell	stromal cell
C030006K11Rik	1	1	1	1	1	1	1	63.2932011677091	1
C130022K22Rik	1	116.56864604022	1	1	1	1	1	1	1
C130039O16Rik	1	1	1	1	80.6354299703512	1	1	1	1
C130050O18Rik	1	1	1	84.6358666513757	1	1	30.4896855886326	1	1
C1qtnf1	1	1	1	1	1	1	1	1	131.435994445651
C1qtnf2	1	1	1	1	1	1	1	1	241.069492900586
C1qtnf7	1	1	1	1	1	1	1	1	283.413671714792
C1ra	1	1	1	1	1	129.277710132199	1	1	612.482386855826
C1rl	1	1	1	1	1	1	1	1	95.1091468830831
C1s	1	1	1	1	1	1	1	1	978.732941304967
C2	1	1	1	1	1	1	1	1	233.603531398263
C230081A13Rik	1	1	1	33.8743169385103	1	1	1	141.405334030761	197.989670681505
C230096C10Rik	1	73.3688410498009	10.2831051136818	1	1	1	12.5776238711716	1	1
C2cd2	1	1	238.072499529437	1	1	98.2330580125314	1	1	1
C2cd3	1	1	199.300222337868	1	1	1	1	1	1
C3	1	1	1	178.518454021998	21.6558460771261	1	1	1	1586.44630522049
C330018D20Rik	83.488732003202	1	1	1	1	1	1	1	1
C4b	1	1	1	1	1	1	1	1	768.832351604623
C5ar1	1	1	1	74.1669149030974	1863.05142081592	1	1	1	1
C630043F03Rik	1	1	1	1	1	65.9996233303577	1	1	1
C7	1	1	1	1	1	1	1	1	663.485137116217
Cab39l	121.50602652306	1	1	86.4651713993914	1	1	40.3168861241012	1	11.7535837427062
Calcrl	1	82.0888974704289	1	1	1	2446.30953156515	1	55.6242406740432	53.855396194584
Cald1	1	1	85.3628096646987	1	1	212.682514410769	1	1	383.471564217738
Calhm2	74.5205352300191	1	1	1	1	1	301.881883446772	1	27.2426085577877
Calml3	1	1	146.928471757192	1	1	1	1	1	1
Calml4	1	1	458.309997289006	1	1	1	1	1	1
Camk1d	1	1	1	69.1745437251827	1	1	42.3156091559724	1	1
Camk2g	1	1	1	1	1	1	43.6602716098909	353.841430092195	1
Camk4	1	68.2052236737785	1	1	1	1	1	1	1
Camkk2	1	1	1	65.2906295923504	1	1	1	1	1
Camsap2	1	1	1	1	1	101.765495805399	1	1	1
Cant1	1	103.852265028867	64.9685583289935	1	1	1	1	1	57.5402747259374
Cap1	1	1	27.2769564788887	42.323272202328	248.77903361173	1	22.1375535411577	83.6568920713224	1
Capn1	1	37.8393298240078	1	1	1	1	1	1	1
Capsl	1	1	426.557313986148	1	1	1	1	1	1
Car14	1	1	1	1	1	144.428067885398	1	1	1
Car2	1	1	1	1	1	500.036284644735	1	422.508309458511	222.638466338027
Car4	1	1	1	1	1	2679.97012561834	1	1	1
Card6	59.2910385558439	348.695135325552	1	1	1	35.9673937940218	1	93.5604734855365	1
Carhsp1	1	1	1	1	194.717066185984	161.913818247655	1	1	1
Casc1	1	1	157.42629892242	1	1	1	1	1	1
Casc4	1	1	29.0962717024604	1	1	212.917816502455	1	1	56.2574108862135
Caskin2	1	1	1	1	1	137.675807322109	1	1	1
Casp1	1	1	1	73.819277132218	1	1	83.6605798678829	150.411241825729	1
Casp4	1	1	1	158.928914518602	1	1	88.9322964885918	1	1
Casp6	1	1	218.819869313587	79.0222169835542	1	1	1	1	1
Casp8	1	137.807096693979	1	44.016865179896	1	1	46.4322112381753	244.407030213853	1
Casp8ap2	1	170.386827390354	23.032341385844	1	1	1	92.350506772913	1	1
Casz1	1	1	39.8340108909156	1	1	129.097175404494	1	1	1
Cav1	1	1	1	1	1	2501.69767338414	1	1	286.939965480402
Cav2	1	1	180.864255254913	1	1	755.603329479312	22.8152294368266	1	26.8225628674673
Cbfa2t3	1	1	1	80.1832938984129	1	218.045824699397	465.935017925359	1	40.7572959803991
Cbl	1	1	1	1	1	1	1	63.6888526121796	1
Cblb	1	54.3776349478074	1	1	1	1	1	82.5305288113757	47.6696629155147
Cbr2	1	1	12913.997642284	1	1	1	1	1	1
Cbx4	1	1	1	130.01224617521	142.843772582557	1	1	107.300109757536	1
Cbx5	1	1	55.8462199882686	1	1	92.0154722268943	1	1	310.075579376602
Ccbp2	1	1	1	1	1	229.212922470095	1	1	1
Ccdc101	1	80.5960110825075	65.8856081206142	62.96563676964	1	1	1	1	1
Ccdc104	1	1	145.815718402447	1	1	1	1	1	1
Ccdc107	1	159.122531466603	1	1	1	1	1	29.4206309821686	49.8501028945975
Ccdc108	1	1	203.944987984894	1	1	1	1	1	1
Ccdc109b	1	1	1	496.054800054272	1	1	118.951626394724	1	1
Ccdc11	1	1	168.643575789845	1	1	1	1	1	1
Ccdc113	1	1	358.612886157416	1	1	1	1	1	1
Ccdc130	1	1	49.5244719115219	49.6090330745914	1	1	1	1	1
Ccdc135	1	1	226.784219515838	1	1	1	1	1	1
Ccdc146	1	1	301.182760754665	1	1	1	1	32.5175651788395	1
Ccdc147	1	1	150.124757633147	1	1	1	1	1	1
Ccdc151	1	1	231.721054765941	1	1	1	1	1	1
Ccdc153	1	1	1806.71411642602	1	1	1	1	1	1
Ccdc164	1	1	537.73899283337	1	1	1	1	1	1
Ccdc17	1	1	186.050306706978	1	1	1	1	1	1
Ccdc19	1	1	576.087931236866	1	1	1	1	1	1
Ccdc24	1	1	127.476659535365	1	1	1	1	1	1
Ccdc28b	1	1	1	56.9675841163641	1	131.882816996322	1	1	1
Ccdc30	1	1	221.311912393375	1	1	1	1	1	1
Ccdc33	1	1	154.027312942649	1	1	1	1	1	1
Ccdc37	1	1	139.357847230895	1	1	1	1	1	1
Ccdc39	1	1	269.88415073829	1	1	1	1	1	1
Ccdc40	1	1	286.995575967762	1	1	1	1	1	1
Ccdc41	1	1	197.674449636677	1	1	1	1	1	25.123673123033
Ccdc53	1	1	155.962893930642	1	1	1	1	116.870923480622	33.3351781390563
Ccdc55	61.5066064126413	1	1	1	226.171059575205	26.8046108173079	1	1	69.3105229476633
Ccdc65	1	1	171.813080236449	1	1	1	1	1	1
Ccdc68	1	1	1	1	1	166.789224661084	1	1	1
Ccdc74a	1	1	154.861359772313	1	1	1	1	1	1
Ccdc75	1	1	25.2824779703876	19.1480962337754	1	1	116.180478893694	1	1
Ccdc78	1	1	202.449211447676	1	1	1	1	1	1
Ccdc80	1	1	1	1	1	1	1	1	173.967365820957
Ccdc86	1	1	1	37.1115807961291	1	1	1	26.5300495167833	1
Ccdc88a	1	1	21.4817499605901	110.166725171541	1	1	138.952952155867	1	1
Ccdc88c	1	1	56.3352276232137	46.4118951281337	1	1	1	58.9158487854223	1
Ccdc90a	304.488259163986	1	1	12.7360821304265	125.915262141305	1	31.1283483646488	1	1
Ccdc90b	1	1	88.4114626012307	1	1	1	144.084275447125	1	1
Ccdc92	1	1	198.397320691602	1	1	1	1	1	1
Ccdc94	1	1	1	1	1	1	52.6421464169801	1	1
Ccl11	1	1	1	1	1	1	1	1	258.00732789726
Ccl17	1	1	1	1	1	1	440.995938965347	1	1
Ccl2	1	1	1	84.1738080081776	1	1	92.7577324303747	1	1
Ccl22	1	1	1	1	1	1	596.634928243585	1	1
Ccl3	1	1	1	1	1545.32241901256	1	1	156.244858612803	1
Ccl4	1	1	1	1	1282.78173408089	1	1	595.952361116318	1
Ccl5	1	421.644504546959	1	1	1	1	1	9966.94148042528	1
Ccl6	1	1	1	2350.17409692493	7192.89805697162	1	259.900773337634	1	1
Ccl9	1	1	1	1690.63867909793	840.829394729981	1	222.901442123356	1	1
Ccnd1	1	1	114.658289919974	1	1	239.122712996148	691.978832516671	1	1
Ccnd2	181.964996147036	791.281456136052	587.590838169133	1	1	142.305491906211	417.664539762677	1505.95794700386	102.083420336441
Ccng1	1	101.444615612772	1	1	1	1	34.764222578631	175.113029349949	1
Ccng2	3.01129426849796	1	1	28.9110635496369	46.241921486713	1	1	1	49.0384818770236
Ccnh	1	1	1	30.9401163179613	1	1	69.9246789534769	90.256167941419	1
Ccnt1	85.4520727786705	1	1	1	1	1	1	112.160316040458	1
Ccny	1	1	1	1	1	242.488726275857	57.4720557376075	1	68.0006550058916
Ccpg1	1	1	147.996231910525	80.1129471197486	1095.90851801426	146.052385995042	39.4672521453529	59.5331676352063	274.359560489366
Ccr1	1	1	1	136.645694971803	709.388182631509	1	163.136629488076	1	1
Ccr2	1	1	1	516.137662851331	1	1	167.732477813144	87.5935644702502	1
Ccr6	175.834489165857	1	1	1	1	1	1	1	1
Ccr7	2181.51224448035	2491.9726917454	1	1	1	1	1	82.6201638689148	1
Ccr9	1	124.940175360949	1	1	1	1	1	1	1
Ccrl2	1	1	1	119.802788944713	1436.38780637454	1	303.841878651022	1	179.155272507117
Ccz1	1	1	59.792577641739	1	1	1	40.9795673131932	87.5707538062225	1
Cd101	1	1	1	1	209.66779420228	1	1	1	1
Cd14	1	1	1	1368.47891153616	1937.45565648447	1	313.484935947965	1	1
Cd151	1	1	191.173723399649	1	1	655.682946120224	58.8259631081489	1	393.570432530892
Cd160	1	1	1	1	1	1	1	186.734307710007	1
Cd177	1	1	1	176.597864727888	281.991311273144	1	1	1	1
Cd19	1691.06734626878	1	1	1	1	1	1	1	1
Cd2	456.737272000887	1239.25667935433	1	1	1	1	1	1126.00137332163	1
Cd200	37.3534820299168	1	1	1	1	655.30842482889	1	1	1
Cd200r4	1	1	1	1	1	1	1	92.6625494156027	1
Cd209a	1	1	1	1315.17177183414	1	1	1635.94994055145	1	1
Cd209c	1	1	1	1	1	1	64.5562706367897	1	1
Cd22	240.306353396261	1	1	1	1	1	1	1	1
Cd244	1	1	1	144.669970541168	43.1504363826288	1	86.3481793686933	194.133563139707	1
Cd247	1	1252.87488134317	1	1	1	1	1	251.712250048247	1
Cd248	1	1	1	1	1	1	1	1	233.99326915238
Cd24a	839.584880283116	1	3309.62682739718	1	343.892872490952	407.562761062192	707.490571893282	1	1
Cd27	1	610.805990072181	1	1	1	1	1	102.680774184831	1
Cd28	1	748.83131519584	1	1	1	1	1	1	1
Cd2bp2	71.3163946089509	52.2521787989379	17.9976930646459	1	1	1	1	1	1
Cd300a	1	1	1	611.820996917084	1378.47443594406	1	366.816870964668	1	1
Cd300lb	1	1	1	75.5371589181367	402.150576759321	1	1	1	1
Cd300ld	1	1	1	134.687679633317	569.560958914525	1	1	1	1
Cd300lf	1	1	1	41.6802268846641	327.516382755091	1	46.0563296385533	1	1
Cd300lg	1	1	1	1	1	198.743926396452	48.4674069840751	1	1
Cd302	1	1	1	261.59962519687	1	1	60.6491413365558	1	415.143895928787
Cd320	1	1	160.11878529498	1	1	1	1	1	1
Cd33	1	1	1	132.892640010944	157.814619460858	1	35.8947896670578	1	1
Cd34	1	1	1	1	1	1212.29644225602	1	1	967.208478056167
Cd36	70.3165122561388	1	129.837379329155	1	1	5606.49847068799	331.154185200012	1	1
Cd37	2250.12363400375	387.913442936969	1	87.8613534774609	187.627967953241	1	373.520975120426	849.321657893102	1
Cd38	63.8297890281774	1	1	1	1	187.661744745835	1	1	1
Cd3d	1	1167.63243341214	1	1	1	1	1	82.8857918485613	1
Cd3e	1	267.541946993912	1	1	1	1	1	1	1
Cd3eap	1	106.2624418767	1	1	1	1	1	1	1
Cd3g	1	1401.92585268286	1	1	1	1	1	101.889294373176	1
Cd4	1	158.521215932197	1	1	1	1	1	1	1
Cd40	284.615095987929	1	1	1	1	57.1682389732085	51.9565432053624	1	190.791029133239
Cd48	220.771450132845	262.366588048051	1	557.856682267853	1	1	338.847109658784	843.655178456872	1
Cd5	1	298.348089337391	1	1	1	1	1	1	1
Cd52	1474.71345671688	1587.95559069889	1	1188.02672940677	2070.74720934702	1	873.184597880002	864.350776615197	1
Cd53	1311.44649758683	1549.04155558695	1	960.805422269834	1310.46481761692	1	572.43681834125	720.735763163654	1
Cd55	795.782708056637	1	512.094671976434	1	1	1	1	1	1
Cd6	1	528.853138376658	1	1	1	1	1	1	1
Cd63	1	1	232.363696471787	1	602.239100069776	196.346982425863	1	1	754.225281790665
Cd68	1	1	1	1234.36664227052	226.107919696076	1	476.099208490316	1	1
Cd69	520.576610927342	488.767646400628	1	1	592.321218517011	1	1	258.677626726411	1
Cd7	1	260.008575537755	13.0079806222994	1	287.227441217813	1	82.9101054011325	696.55224951332	1
Cd72	961.66375369462	1	1	1	1	1	66.1846087804505	151.452560952913	1
Cd74	24349.8501095037	260.987712524505	19.7470965885918	5785.19326782318	1	794.166587164314	24825.7317015713	44.096639970113	1
Cd79a	5858.67938134243	1	1	1	1	1	1	1	1
Cd79b	5626.23830288521	1	1	121.871089428669	1	1	1	1	1
Cd81	899.88397319708	1	1	1	1	335.155444013515	263.997676379742	1	4706.12451361213
Cd83	185.97586848032	1	1	22.9989579439835	1	1	530.099690020492	1	1
Cd84	8.04249141954587	105.495398486925	1	173.326582840962	367.23150915108	1	96.6333955596106	190.787320216066	1
Cd86	61.0604401914389	1	1	48.9237389099175	1	1	33.3916905705124	1	1
Cd8a	1	97.5020384107074	1	1	1	1	1	1	1
Cd8b1	1	872.557632978835	1	1	1	1	1	1	1
Cd93	1	1	1	108.157935195527	1	1430.82783316656	212.80578888211	1	1
Cd96	1	247.476013126606	1	1	1	1	1	53.6849058716891	1
Cdc14a	1	1	188.759517303152	1	1	1	1	1	1
Cdc42ep1	1	1	1	1	1	288.874014111928	1	1	439.871528346388
Cdc42ep2	1	1	1	1	230.815651026667	216.489504422105	1	1	104.474674715278
Cdc42ep4	1	1	49.5492139138757	1	1	1	1	1	150.276029829729
Cdca7l	1	1	1	1	1	1	1	40.4174756519519	1
Cdh1	1	1	617.793867728945	1	1	1	1	1	1
Cdh11	1	1	1	1	1	1	1	1	416.997629927457
Cdh13	1	1	1	1	1	81.904334625516	1	1	1
Cdh5	1	1	1	1	1	789.583415392872	1	1	1
Cdhr3	1	1	616.898907835709	1	1	1	1	1	1
Cdk10	1	1	35.5892544809223	61.2446028026349	1	1	145.163434687214	1	1
Cdk16	1	1	59.5181329923654	1	1	115.592670825193	1	1	125.039227649311
Cdk17	156.995434333291	1	48.1269733720812	1	1	74.0221925349254	1	1	1
Cdkn1a	1	1	513.294839276499	612.253436494231	1	1077.80765344608	562.693968512789	1	127.250574531178
Cdkn1c	1	1	444.978249867438	1	1	1	1	1	35.0237557708908
Cdkn2aipnl	50.6075314197484	272.130170893656	1	1	1	180.992550274221	39.8762331428468	82.9168751989543	1
Cdkn2d	111.076051505099	234.491632420513	1	129.79194808046	414.195512596924	1	96.2982938510538	273.227543855596	1
Cdo1	1	1	1	1	1	1	1	1	709.920659960877
Cdr2l	1	1	1	1	1	312.797884067015	1	1	1
Cds1	1	1	225.132491232065	1	1	1	1	1	1
Ceacam1	397.57849946996	1	1	272.728068030832	1	403.999955449264	20.9239146961072	1	1
Cebpa	1	1	26.0105089430913	61.6976262966296	1	1	24.5004692088297	1	1
Cebpb	189.150615866832	101.403778575629	502.330787620719	2991.32749589108	5737.86758947404	286.913002978321	136.990465619656	166.143157525352	1447.06417726631
Cebpd	1	1	1	92.1736864858555	698.015800489645	743.27421959218	496.983138328362	1	1867.51064638923
Cecr5	1	1	1	1	1	1	1	44.852040104724	1
Celsr1	1	1	122.204925174264	1	1	1	1	1	1
Cep120	1	16.2138231820291	1	1	1	1	1	47.5712037967204	1
Cep164	1	1	152.725456451003	1	1	1	1	1	1
Cep290	1	1	200.798952993125	1	1	1	1	1	1
Cep350	1	1	69.8552037239094	1	1	1	1	96.2040272647114	1
Cep57	116.149602915441	1	63.8888264093336	1	1	33.0853961031641	1	1	1
Cerk	69.3410410801107	1	1	111.613373784843	1	1	37.1091350677502	1	45.5922883940493
Ces1d	1	1	4566.64631029099	1	1	1	1	1	863.462387307449
Ces2g	1	1	1	1	1	69.4193309581397	1	1	1
Cetn2	1	341.876549486083	351.502549948348	36.0240688240749	1	233.628743475106	23.8788188287504	132.044283307083	1
Cfb	1	1	1	1	1	1	1	1	406.690203551624
Cfh	1	1	1	88.3227682584628	1	229.963698132209	27.4964190609743	1	1058.29107236642
Cfp	436.879478159642	1	1	873.902347969464	400.954112368268	1	649.477013512922	1	1
Cgn	1	1	282.872389204017	1	1	1	1	1	1
Cgrrf1	1	1	1	1	1	73.156014665789	1	1	106.49750366262
Chchd10	655.785215161454	1	1551.42469296026	1	1	1	1	1	1
Chchd4	60.5591817958078	1	210.636895515529	1	1	1	31.8247610793144	1	1
Chchd6	1	1	452.833623903402	1	1	1	1	1	1
Chd1l	1	154.181166454418	104.977460488263	1	1	1	1	1	1
Chd2	282.816532883601	99.6293161947414	43.5490938337129	1	1	1	69.5273476247321	1	34.1961133381688
Chd7	1	134.306219708978	37.4237053270235	1	62.3724812523863	1	45.309305988475	1	1
Chi3l1	1	1	1	1	938.721799710691	1	1	1	1
Chi3l3	1	1	1	2760.88995706889	1	1	50.9290830844696	1	1
Chid1	1	1	1	56.8698412558349	1	1	1	1	1
Chka	1	1	332.098797044698	1	1	1	21.9964560368694	1	1
Chmp1b	106.459792643505	1	1	1	1	34.5416394514036	76.3180171771318	39.0133074105763	1
Chmp4b	1	1	1	59.7838195754497	1	1	11.9827941560849	20.4454087678291	1
Chn2	1	1	1	1	1	1	87.6527614608211	142.649982378837	1
Chpt1	1	1	214.826036844266	1	1	1	1	1	259.3669438283
Chst11	1	1	1	1	1	1	91.5336727792577	44.8408255952938	1
Chst12	1	1	1	254.587898927742	291.840381889741	42.5037388080704	128.281570053298	81.447029461341	112.617549567277
Chst14	1	1	36.3625348209149	1	1	1	1	1	146.114088671689
Chst3	234.769556972963	1	1	1	1	1	1	1	37.5559997243529
Chsy1	254.786660255656	1	29.2444441655587	104.043824653604	127.252475686819	1	36.2473630731988	568.782703031289	78.2464215122613
Ciao1	1	1	87.4006073456161	107.088408625676	1	150.198423947825	1	219.623949279988	1
Ciita	75.631521191131	1	1	1	1	1	119.159612775852	1	1
Cirh1a	1	1	107.323931915464	1	1	1	1	82.4586059663593	1
Cisd3	1	1	1	1	1	1	1	137.750154668745	1
Cish	1	1	1	1	1	118.483968233205	227.567505505994	1	1
Ckb	1	1	683.601452047514	89.3418002813361	1	50.5459816887194	1241.57556895276	1	321.517160813708
Ckmt1	1	1	309.028677773078	1	1	1	1	1	1
Cks2	1	1	1	1	189.253344580399	1	1	1	1
Clasp1	1	1	1	1	1	1	1	1	82.4651104698421
Cldn1	1	1	1	1	1	1	62.0440259009673	1	1
Cldn18	1	1	1236.88303568208	1	1	1	1	1	1
Cldn3	1	1	2759.58441599778	1	1	1	1	1	1
Cldn5	1	1	1	1	1	7901.42831704592	1	1	1
Cldn7	1	1	1294.3038639431	1	1	1	1	1	1
Clec10a	1	1	1	185.117624676425	1	1	137.225888601613	1	1
Clec12a	1	1	1	419.772540715631	1	1	357.50396735898	1	1
Clec14a	1	1	1	1	1	1321.14008727831	1	1	1
Clec1a	1	1	1	1	1	2034.58629952051	1	1	1
Clec3b	1	1	1	1	1	1	1	1	564.76795367885
Clec4a1	1	1	1	258.004626573048	1	1	10.0912993502358	1	1
Clec4a2	1	1	1	112.910298945744	1	1	16.585876962355	1	1
Clec4a3	1	1	1	894.784246122102	1	1	1	1	1
Clec4b1	1	1	1	142.784103041876	1	1	83.0701446655325	1	1
Clec4d	1	1	1	37.2418134824142	622.398431520182	1	1	1	1
Clec4e	1	1	1	98.1101973989543	353.006082245319	1	1	1	1
Clec4n	1	1	1	1	1	1	57.9130841318057	1	1
Clec5a	1	1	1	105.281531290301	1	1	1	1	1
Clec7a	1	1	1	252.304264164064	900.304566830227	1	189.108231846536	1	1
Clic3	1	1	481.568112591974	1	1	1	1	1	1
Clic4	1	1	80.6272606493846	1	1	644.944448432257	136.526750058617	1	350.190543901913
Clic5	1	1	41.1553272389742	1	1	253.84835595232	1	1	1
Clic6	1	1	357.501060947564	1	1	1	1	1	1
Clip1	1	1	195.800846335633	1	129.837671999225	1	1	1	72.2710591240639
Clk2	1	68.3971631970062	1	1	1	1	1	1	1
Clk4	1	49.1692495356182	1	104.076621205651	1	1	36.7538779644887	187.019929696649	1
Cln3	1	1	82.324732090543	135.198644529108	1	1	1	1	75.1636803846299
Cln8	1	1	1	84.2409255414398	1	1	1	1	1
Clp1	1	1	1	1	1	1	1	120.422788759524	1
Clpb	1	1	1	1	1	1	1	1	62.9918932692054
Clu	1	1	494.221433832072	1	1	2532.91446484658	1	1	1
Cluap1	1	1	210.855145108311	1	1	1	1	1	1
Cma1	1	1	1	1	1	1	1	930.152225293432	1
Cmah	1	18.4138578802705	1	1	58.2762009232012	1	1	1	1
Cmas	1	321.826880413117	109.846397573633	191.595500152417	1	60.1699833595841	62.4785591509068	21.244978883768	1
Cmbl	1	1	191.63286343948	1	1	1	1	1	1
Cmc1	1	112.714891183393	37.4047103888376	42.813796423045	1	1	54.4022842945122	1	1
Cmpk2	1	1	118.935178997698	1	1	1	1	1	1
Cmtm6	1	164.389756958099	1	92.4178740238364	112.029954193622	1	21.5840575512324	1	138.555629666202
Cmtm8	1	1	232.635530166085	1	1	1	1	1	1
Cndp2	1	1	84.7042996461197	316.057752595768	1	1	99.4027419422178	272.936587557039	1
Cnn3	387.737027640441	1	137.41931465897	1	1	1021.77937120873	1	1	544.980675631636
Cnot10	1	3.81753637975767	93.2642287669849	1	1	1	1	130.861200404871	1
Cnot3	1	31.6178609850447	1	1	1	1	1	1	1
Cnp	1452.68474103162	215.686727264667	553.495255874179	62.4682441564346	1	1	266.598455676647	121.05422856779	1
Cnpy4	1	114.245917454348	1	1	1	1	55.7764388330843	1	65.5560145021583
Coasy	241.698374148791	1	145.984851998527	1	1	1	50.2429285838306	1	1
Cog4	1	1	1	1	1	190.895957482129	1	1	1
Cog8	256.549157945759	1	75.6069199297364	1	1	1	27.4856352795622	85.9405630856632	1
Col13a1	1	1	1	1	1	1	1	1	222.174751402164
Col14a1	1	1	1	1	1	1	1	1	298.46260027843
Col16a1	1	1	1	1	1	1	1	1	159.234837679149
Col1a1	1	1	1	1	1	1	1	1	990.27517627172
Col1a2	1	1	1	1	1	1	1	1	2123.50895488781
Col23a1	1	1	1	1	1	1	1	1	110.140770718051
Col3a1	1	1	1	1	1	1	1	1	1946.63762272016
Col4a1	1	1	1	1	1	527.981684879127	1	1	249.866289125271
Col4a2	1	1	1	1	1	383.637785358624	1	1	109.49373975853
Col5a1	1	1	1	1	1	1	1	1	95.0544782180286
Col5a2	1	1	1	1	1	1	1	1	180.621284939677
Col6a1	1	1	1	1	1	1	1	1	915.768521292743
Col6a2	1	1	1	1	1	1	1	1	999.514777300708
Col6a3	1	1	1	1	1	1	1	1	762.020407501807
Colec12	1	1	1	1	1	1	1	1	726.461546388445
Copz2	1	1	1	1	1	117.760624127613	1	1	89.4544137606722
Coq10b	1	1	1	1	303.144801731638	1	30.5183781672451	1	100.445937970245
Coq2	1	212.90350730156	159.764186798446	13.1322270080215	1	1	16.7758998075251	92.289524056997	61.424020398743
Coq9	1	1	48.129562805587	72.4421233875671	1	1	123.485749101445	1	1
Coro1a	3941.76833278214	2827.35652243722	1	3946.71057463777	3661.49156598823	1	1635.11885464376	2400.27070824866	1
Coro2a	1	1	1	1	1	1	65.4467682668195	24.4693120511213	1
Coro7	58.1673038416297	1	1	11.1985144081772	1	1	23.1500599375168	363.39724098861	1
Cp	1	1	1	1	1	372.795176907419	1	1	389.092031916678
Cpd	1	1	1	1	365.643807691196	148.434426469123	1	1	62.4240359992896
Cpe	1	1	1	1	1	169.72494491645	1	1	1
Cpm	64.143080631068	1	562.633338035503	1	1	1	1	1	1
Cpne1	1	26.3503675712585	1	1	154.694854052702	1	22.8865828640576	74.1587738170313	35.2345351487935
Cpne2	1	1	1	1	125.030297886717	71.5277398004033	121.714572397348	1	1
Cpsf1	1	1	65.4169347685552	71.7240971122417	1	1	1	1	73.9485867094278
Cpsf2	1	1	1	1	1	1	45.2171198494655	1	1
Cpsf3l	1	139.982446825859	51.5406147806917	1	81.0410401542578	1	1	1	1
Cpsf4	1	102.439317336607	1	1	1	1	1	1	1
Cpsf7	1	1	14.8483323284185	1	1	1	50.2942996158329	1	1
Cpt1c	1	1	1	1	1	1	1	1	63.1328429610293
Cpxm1	1	1	1	1	1	1	1	1	340.256976238548
Crbn	1	144.560728434753	61.9578852844361	1	1	1	1	182.947855767195	1
Crcp	97.2731630553329	280.798389155111	1	1	1	1	1	1	1
Creb3l2	1	1	1	1	1	169.921439055814	1	1	64.7132113378803
Creg1	1	1	319.438033283023	355.280643485014	493.328159321749	170.329451073545	163.993495903995	1	88.2154261791951
Creld1	1	1	1	1	1	201.094568914623	1	1	112.206870014506
Crem	1	1	1	1	1	1	78.9508296013851	1	1
Crip2	1	1	3970.9191001776	138.551214974764	1	3279.05770995998	446.16218053085	1	690.552241805409
Crispld1	1	1	1	1	1	1	1	1	171.641672387512
Crispld2	1	1	1	1	1	1	1	1	657.783714987279
Crlf3	91.2442785012408	254.098271608358	1	99.7442276567749	1	1	113.364484308852	104.461897124045	1
Crtc2	1	1	1	1	1	1	46.0074577527226	23.6185661074726	1
Cryab	1	1	1	1	1	1	1	1	150.903045671054
Csf1	1	1	1	1	272.998603367174	1	1	1	27.7219461648791
Csf1r	1	1	1	800.261737154332	298.301229395541	1	143.842985109907	1	1
Csf2ra	1	1	59.3551915031708	330.522892250671	177.25464195521	1	191.340903064031	1	1
Csf2rb	1	1	1	228.56415857499	1189.78457215286	1	267.648932763908	1	1
Csf3r	1	1	1	100.025241952085	4470.9364548958	1	1	1	1
Csrnp1	37.1391078098751	1	1	57.1791558931909	516.756531214124	289.817270965296	62.8238516923587	1	50.0201788469443
Csrnp2	1	102.359648175326	1	1	1	1	1	1	1
Csrp1	1	1	106.811828931215	1	1	124.883463602746	141.436024885837	38.7887763334388	794.750880411554
Csrp2	1	1	403.19383221249	84.3085874495061	1	1	1	1	22.1921955529305
Cst7	1	270.945028071375	1	1	1	1	1	716.848732378047	1
Ctdnep1	1	1	1	1	1	1	42.4445496180427	58.6185386900128	1
Ctdsp1	1	1	1	10.7945394409744	91.2347302226098	41.3761655897628	1	41.9791557995633	1
Ctgf	1	1	1	1	1	1	1	1	73.16818489761
Ctla2a	1	243.530775620383	1	1	1	944.224248099072	1	136.754228010312	1
Ctla2b	1	1	1	1	1	101.334486551224	1	43.2154410702076	1
Ctla4	1	387.623037836607	1	1	1	1	1	1	1
Ctnna1	1	1	304.18206334452	73.5957132423417	1	822.823774353425	291.429548013371	1	131.892988109037
Ctps2	1	215.692543352108	94.2551855862828	1	1	39.9417280062828	1	26.9473018781279	134.793168138525
Ctr9	1	1	1	1	1	1	61.6567739866346	209.339833309734	73.2124901877335
Ctsc	493.113607435205	103.16480735645	1	1164.54249115998	1	1	134.950788591127	247.19588619566	121.660182687979
Ctse	1	157.319224563808	1	1	107.605198568015	1	1	1	1
Ctsf	1	1	1	1	1	1	1	1	280.376264182244
Ctsh	908.492076267021	1	950.861058973981	1394.13351981488	1	181.665621875077	1518.59259429054	1	1
Ctsk	1	1	190.321348101568	1	1	1	1	1	1
Ctss	477.732391838269	146.163802914026	1	3212.94292535469	1	1	1505.93555561949	11.1342418574119	1
Ctsw	1	716.269220952386	1	1	1	1	1	1779.15116383947	1
Cttn	1	1	43.6873748661921	1	1	129.445932001414	1	1	73.8682380307168
Cttnbp2nl	1	1	1	1	1	115.04798606451	22.4098194970156	1	1
Ctxn1	1	1	426.976519020714	1	1	1	1	1	1
Cuedc1	1	1	1	1	1	1	1	175.437184693977	1
Cul4a	1	1	40.8517010064688	1	1	126.343121880209	1	1	1
Cul4b	1	1	1	32.9420251818374	1	1	1	159.504564061185	1
Cwc25	1	1	1	1	200.094258108145	1	1	70.8709447073973	1
Cx3cl1	1	1	1	1	1	235.081191189343	1	1	1
Cx3cr1	1	1	1	89.8065572620324	1	1	45.7314249307115	1	1
